checked_at,email,status,detail
2026-08-11T12:34:39+00:00,hello@payfit.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:34:50+00:00,contact@payfit.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:34:59+00:00,careers@payhawk.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:35:02+00:00,recruiting@payhawk.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a5"
2026-08-11T12:35:10+00:00,talent@payhawk.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:35:14+00:00,jobs@payhawk.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:35:19+00:00,hiring@payhawk.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:35:29+00:00,people@payhawk.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:35:33+00:00,hr@payhawk.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:35:35+00:00,hello@payhawk.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:35:39+00:00,contact@payhawk.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a5"
2026-08-11T12:35:43+00:00,recruiting@pennylane.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:35:45+00:00,talent@pennylane.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a5"
2026-08-11T12:35:49+00:00,jobs@pennylane.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:35:52+00:00,hiring@pennylane.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:35:57+00:00,people@pennylane.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser 5b1f17b1804b1-499741"
2026-08-11T12:36:07+00:00,hr@pennylane.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:36:15+00:00,hello@pennylane.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:36:26+00:00,contact@pennylane.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:36:29+00:00,recruiting@photoroom.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:36:37+00:00,talent@photoroom.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:36:45+00:00,jobs@photoroom.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:36:47+00:00,hiring@photoroom.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:36:53+00:00,people@photoroom.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:36:57+00:00,hr@photoroom.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:37:04+00:00,hello@photoroom.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:37:09+00:00,contact@photoroom.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:37:13+00:00,recruiting@pigment.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:37:21+00:00,talent@pigment.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:37:29+00:00,jobs@pigment.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:37:36+00:00,hiring@pigment.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:37:45+00:00,people@pigment.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:37:48+00:00,hr@pigment.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a5"
2026-08-11T12:37:58+00:00,hello@pigment.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:38:08+00:00,contact@pigment.com,reject,"alt1.aspmx.l.google.com rcpt 450 b'4.2.1 The user you are trying to contact is receiving mail at a rate that\n4.2.1 prevents additional messages from being delivered. Please resend your\n4.2.1 message at a later time. If the user is able to receive mail at that\n4.2.1 time, your message will be deli"
2026-08-11T12:38:12+00:00,recruiting@pipedrive.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:38:16+00:00,talent@pipedrive.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:38:20+00:00,jobs@pipedrive.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:38:25+00:00,hiring@pipedrive.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:38:28+00:00,people@pipedrive.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
2026-08-11T12:38:31+00:00,hr@pipedrive.com,invalid,"aspmx.l.google.com rcpt 550 b""5.1.1 The email account that you tried to reach does not exist. Please try\n5.1.1 double-checking the recipient's email address for typos or\n5.1.1 unnecessary spaces. For more information, go to\n5.1.1  https://support.google.com/mail/?p=NoSuchUser ffacd0b85a97d-4814a7"
